NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Whitney Point, Dabob Bay
State: WA
Stationid: 9445246
ReferencedToStationName: Seattle
ReferenceToStationId: 9447130
HeightOffsetLow: *1.06
HeightOffsetHigh: * 1.01
TimeOffsetLow: 2
TimeOffsetHigh: -5
Prediction Type: Subordinate
From: 20161231 12:00AM - 20171231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
 
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2017/01/12	Thu	03:44 PM	11.8		360		H
2017/01/12	Thu	10:48 PM	-2.8		-85		L
2017/01/13	Fri	06:06 AM	13.0		396		H
2017/01/13	Fri	11:44 AM	6.8		207		L
2017/01/13	Fri	04:35 PM	11.5		351		H
2017/01/13	Fri	11:32 PM	-2.4		-73		L
2017/01/14	Sat	06:45 AM	13.1		399		H
2017/01/14	Sat	12:34 PM	6.4		195		L
2017/01/14	Sat	05:27 PM	10.9		332		H
2017/01/15	Sun	12:16 AM	-1.6		-49		L
2017/01/15	Sun	07:22 AM	13.0		396		H
2017/01/15	Sun	01:25 PM	5.8		177		L
2017/01/15	Sun	06:21 PM	10.3		314		H
2017/01/16	Mon	01:00 AM	-0.4		-12		L
2017/01/16	Mon	07:59 AM	12.8		390		H
2017/01/16	Mon	02:16 PM	5.3		162		L
2017/01/16	Mon	07:17 PM	9.5		290		H
2017/01/17	Tue	01:43 AM	1.0		30		L
2017/01/17	Tue	08:37 AM	12.6		384		H
2017/01/17	Tue	03:09 PM	4.7		143		L
2017/01/17	Tue	08:19 PM	8.8		268		H
2017/01/18	Wed	02:28 AM	2.5		76		L
2017/01/18	Wed	09:15 AM	12.2		372		H
2017/01/18	Wed	04:05 PM	4.1		125		L
2017/01/18	Wed	09:31 PM	8.3		253		H
2017/01/19	Thu	03:15 AM	4.2		128		L
2017/01/19	Thu	09:55 AM	11.8		360		H
2017/01/19	Thu	05:02 PM	3.5		107		L
2017/01/19	Thu	10:58 PM	8.1		247		H
2017/01/20	Fri	04:12 AM	5.7		174		L
2017/01/20	Fri	10:37 AM	11.4		347		H
2017/01/20	Fri	05:58 PM	2.8		85		L
2017/01/21	Sat	12:46 AM	8.4		256		H
2017/01/21	Sat	05:25 AM	7.0		213		L
2017/01/21	Sat	11:23 AM	11.0		335		H
2017/01/21	Sat	06:50 PM	2.0		61		L
2017/01/22	Sun	02:19 AM	9.2		280		H
2017/01/22	Sun	06:55 AM	7.8		238		L
2017/01/22	Sun	12:10 PM	10.7		326		H
2017/01/22	Sun	07:35 PM	1.3		40		L
2017/01/23	Mon	03:20 AM	10.0		305		H
2017/01/23	Mon	08:14 AM	8.1		247		L
2017/01/23	Mon	12:58 PM	10.5		320		H
2017/01/23	Mon	08:16 PM	0.6		18		L
2017/01/24	Tue	04:02 AM	10.7		326		H
2017/01/24	Tue	09:12 AM	8.1		247		L
2017/01/24	Tue	01:43 PM	10.5		320		H
2017/01/24	Tue	08:54 PM	0.0		0		L
2017/01/25	Wed	04:35 AM	11.2		341		H
2017/01/25	Wed	09:54 AM	8.0		244		L
2017/01/25	Wed	02:25 PM	10.5		320		H
2017/01/25	Wed	09:30 PM	-0.5		-15		L
2017/01/26	Thu	05:02 AM	11.6		354		H
2017/01/26	Thu	10:29 AM	7.7		235		L
2017/01/26	Thu	03:06 PM	10.5		320		H
2017/01/26	Thu	10:07 PM	-0.9		-27		L
2017/01/27	Fri	05:27 AM	11.9		363		H
2017/01/27	Fri	11:00 AM	7.4		226		L
2017/01/27	Fri	03:45 PM	10.6		323		H
2017/01/27	Fri	10:43 PM	-1.2		-37		L
2017/01/28	Sat	05:52 AM	12.2		372		H
2017/01/28	Sat	11:33 AM	6.9		210		L
2017/01/28	Sat	04:26 PM	10.6		323		H
2017/01/28	Sat	11:21 PM	-1.2		-37		L
2017/01/29	Sun	06:20 AM	12.4		378		H
2017/01/29	Sun	12:09 PM	6.3		192		L
2017/01/29	Sun	05:10 PM	10.6		323		H
2017/01/29	Sun	11:59 PM	-0.9		-27		L
2017/01/30	Mon	06:50 AM	12.6		384		H
2017/01/30	Mon	12:48 PM	5.6		171		L
2017/01/30	Mon	05:57 PM	10.4		317		H
2017/01/31	Tue	12:39 AM	-0.2		-6		L
2017/01/31	Tue	07:22 AM	12.7		387		H
2017/01/31	Tue	01:32 PM	4.8		146		L
2017/01/31	Tue	06:49 PM	10.1		308		H
2017/02/01	Wed	01:20 AM	0.8		24		L
2017/02/01	Wed	07:57 AM	12.7		387		H
2017/02/01	Wed	02:19 PM	3.9		119		L
2017/02/01	Wed	07:48 PM	9.7		296		H
2017/02/02	Thu	02:04 AM	2.2		67		L
2017/02/02	Thu	08:35 AM	12.6		384		H
2017/02/02	Thu	03:12 PM	3.1		94		L
2017/02/02	Thu	08:56 PM	9.2		280		H
2017/02/03	Fri	02:52 AM	3.8		116		L
2017/02/03	Fri	09:16 AM	12.4		378		H
2017/02/03	Fri	04:09 PM	2.2		67		L
2017/02/03	Fri	10:17 PM	9.0		274		H
2017/02/04	Sat	03:50 AM	5.4		165		L
2017/02/04	Sat	10:03 AM	12.1		369		H
2017/02/04	Sat	05:11 PM	1.3		40		L
2017/02/04	Sat	11:56 PM	9.1		277		H
2017/02/05	Sun	05:04 AM	6.8		207		L
2017/02/05	Sun	10:55 AM	11.8		360		H
2017/02/05	Sun	06:14 PM	0.4		12		L
2017/02/06	Mon	01:39 AM	9.8		299		H
2017/02/06	Mon	06:33 AM	7.6		232		L
2017/02/06	Mon	11:54 AM	11.5		351		H
2017/02/06	Mon	07:15 PM	-0.4		-12		L
2017/02/07	Tue	02:54 AM	10.8		329		H
2017/02/07	Tue	07:57 AM	7.8		238		L
2017/02/07	Tue	12:55 PM	11.4		347		H
2017/02/07	Tue	08:11 PM	-1.1		-34		L
2017/02/08	Wed	03:47 AM	11.5		351		H
2017/02/08	Wed	09:04 AM	7.4		226		L
2017/02/08	Wed	01:55 PM	11.4		347		H
2017/02/08	Wed	09:02 PM	-1.6		-49		L
2017/02/09	Thu	04:29 AM	12.1		369		H
2017/02/09	Thu	09:58 AM	6.8		207		L
2017/02/09	Thu	02:51 PM	11.4		347		H
2017/02/09	Thu	09:50 PM	-1.7		-52		L
2017/02/10	Fri	05:06 AM	12.4		378		H
2017/02/10	Fri	10:45 AM	6.2		189		L
2017/02/10	Fri	03:44 PM	11.3		344		H
2017/02/10	Fri	10:34 PM	-1.5		-46		L
2017/02/11	Sat	05:39 AM	12.5		381		H
2017/02/11	Sat	11:28 AM	5.5		168		L
2017/02/11	Sat	04:34 PM	11.1		338		H
2017/02/11	Sat	11:16 PM	-1.0		-30		L
2017/02/12	Sun	06:10 AM	12.5		381		H
2017/02/12	Sun	12:10 PM	4.9		149		L
2017/02/12	Sun	05:24 PM	10.8		329		H
2017/02/12	Sun	11:57 PM	-0.1		-3		L
2017/02/13	Mon	06:41 AM	12.5		381		H
2017/02/13	Mon	12:51 PM	4.3		131		L
2017/02/13	Mon	06:13 PM	10.4		317		H
2017/02/14	Tue	12:37 AM	0.9		27		L
2017/02/14	Tue	07:12 AM	12.3		375		H
2017/02/14	Tue	01:33 PM	3.8		116		L
2017/02/14	Tue	07:04 PM	9.9		302		H
2017/02/15	Wed	01:17 AM	2.2		67		L
2017/02/15	Wed	07:44 AM	12.0		366		H
2017/02/15	Wed	02:15 PM	3.3		101		L
2017/02/15	Wed	07:59 PM	9.5		290		H
2017/02/16	Thu	01:58 AM	3.6		110		L
2017/02/16	Thu	08:18 AM	11.6		354		H
2017/02/16	Thu	03:00 PM	3.0		91		L
2017/02/16	Thu	08:59 PM	9.0		274		H
2017/02/17	Fri	02:42 AM	5.0		152		L
2017/02/17	Fri	08:56 AM	11.1		338		H
2017/02/17	Fri	03:49 PM	2.7		82		L
2017/02/17	Fri	10:11 PM	8.8		268		H
2017/02/18	Sat	03:34 AM	6.4		195		L
2017/02/18	Sat	09:38 AM	10.6		323		H
2017/02/18	Sat	04:43 PM	2.4		73		L
2017/02/18	Sat	11:44 PM	8.8		268		H
2017/02/19	Sun	04:46 AM	7.5		229		L
2017/02/19	Sun	10:27 AM	10.1		308		H
2017/02/19	Sun	05:41 PM	2.1		64		L
2017/02/20	Mon	01:28 AM	9.3		283		H
2017/02/20	Mon	06:28 AM	8.0		244		L
2017/02/20	Mon	11:23 AM	9.8		299		H
2017/02/20	Mon	06:39 PM	1.7		52		L
2017/02/21	Tue	02:37 AM	9.9		302		H
2017/02/21	Tue	07:58 AM	8.0		244		L
2017/02/21	Tue	12:22 PM	9.6		293		H
2017/02/21	Tue	07:32 PM	1.2		37		L
2017/02/22	Wed	03:21 AM	10.5		320		H
2017/02/22	Wed	08:53 AM	7.7		235		L
2017/02/22	Wed	01:18 PM	9.7		296		H
2017/02/22	Wed	08:19 PM	0.6		18		L
2017/02/23	Thu	03:52 AM	10.9		332		H
2017/02/23	Thu	09:30 AM	7.2		219		L
2017/02/23	Thu	02:08 PM	9.9		302		H
2017/02/23	Thu	09:01 PM	0.1		3		L
2017/02/24	Fri	04:18 AM	11.3		344		H
2017/02/24	Fri	10:00 AM	6.7		204		L
2017/02/24	Fri	02:53 PM	10.2		311		H
2017/02/24	Fri	09:41 PM	-0.3		-9		L
2017/02/25	Sat	04:42 AM	11.6		354		H
2017/02/25	Sat	10:29 AM	6.0		183		L
2017/02/25	Sat	03:37 PM	10.5		320		H
2017/02/25	Sat	10:20 PM	-0.4		-12		L
2017/02/26	Sun	05:07 AM	11.9		363		H
2017/02/26	Sun	11:02 AM	5.2		158		L
2017/02/26	Sun	04:21 PM	10.8		329		H
2017/02/26	Sun	10:59 PM	-0.3		-9		L
2017/02/27	Mon	05:35 AM	12.1		369		H
2017/02/27	Mon	11:38 AM	4.2		128		L
2017/02/27	Mon	05:07 PM	10.9		332		H
2017/02/27	Mon	11:39 PM	0.2		6		L
2017/02/28	Tue	06:06 AM	12.3		375		H
2017/02/28	Tue	12:17 PM	3.3		101		L
2017/02/28	Tue	05:57 PM	10.9		332		H
2017/03/01	Wed	12:20 AM	1.1		34		L
2017/03/01	Wed	06:38 AM	12.4		378		H
2017/03/01	Wed	01:00 PM	2.3		70		L
2017/03/01	Wed	06:50 PM	10.7		326		H
2017/03/02	Thu	01:03 AM	2.2		67		L
2017/03/02	Thu	07:14 AM	12.4		378		H
2017/03/02	Thu	01:46 PM	1.5		46		L
2017/03/02	Thu	07:48 PM	10.4		317		H
2017/03/03	Fri	01:49 AM	3.6		110		L
2017/03/03	Fri	07:53 AM	12.1		369		H
2017/03/03	Fri	02:37 PM	1.0		30		L
2017/03/03	Fri	08:55 PM	10.1		308		H
2017/03/04	Sat	02:42 AM	5.1		155		L
2017/03/04	Sat	08:37 AM	11.7		357		H
2017/03/04	Sat	03:33 PM	0.6		18		L
2017/03/04	Sat	10:14 PM	9.8		299		H
2017/03/05	Sun	03:46 AM	6.4		195		L
2017/03/05	Sun	09:28 AM	11.2		341		H
2017/03/05	Sun	04:36 PM	0.4		12		L
2017/03/05	Sun	11:50 PM	9.9		302		H
2017/03/06	Mon	05:10 AM	7.3		223		L
2017/03/06	Mon	10:30 AM	10.7		326		H
2017/03/06	Mon	05:44 PM	0.2		6		L
2017/03/07	Tue	01:26 AM	10.3		314		H
2017/03/07	Tue	06:48 AM	7.4		226		L
2017/03/07	Tue	11:41 AM	10.3		314		H
2017/03/07	Tue	06:51 PM	0.0		0		L
2017/03/08	Wed	02:33 AM	11.0		335		H
2017/03/08	Wed	08:07 AM	6.9		210		L
2017/03/08	Wed	12:54 PM	10.2		311		H
2017/03/08	Wed	07:53 PM	-0.2		-6		L
2017/03/09	Thu	03:21 AM	11.5		351		H
2017/03/09	Thu	09:05 AM	6.1		186		L
2017/03/09	Thu	02:00 PM	10.3		314		H
2017/03/09	Thu	08:47 PM	-0.3		-9		L
2017/03/10	Fri	04:00 AM	11.8		360		H
2017/03/10	Fri	09:50 AM	5.2		158		L
2017/03/10	Fri	02:59 PM	10.5		320		H
2017/03/10	Fri	09:35 PM	-0.1		-3		L
2017/03/11	Sat	04:31 AM	11.9		363		H
2017/03/11	Sat	10:30 AM	4.4		134		L
2017/03/11	Sat	03:50 PM	10.6		323		H
2017/03/11	Sat	10:19 PM	0.3		9		L
2017/03/12	Sun	05:59 AM	11.9		363		H
2017/03/12	Sun	12:06 PM	3.6		110		L
2017/03/12	Sun	05:38 PM	10.7		326		H
2017/03/12	Sun	11:59 PM	0.9		27		L
2017/03/13	Mon	06:25 AM	11.8		360		H
2017/03/13	Mon	12:41 PM	3.0		91		L
2017/03/13	Mon	06:24 PM	10.6		323		H
2017/03/14	Tue	12:38 AM	1.8		55		L
2017/03/14	Tue	06:52 AM	11.7		357		H
2017/03/14	Tue	01:15 PM	2.4		73		L
2017/03/14	Tue	07:09 PM	10.5		320		H
2017/03/15	Wed	01:16 AM	2.7		82		L
2017/03/15	Wed	07:21 AM	11.5		351		H
2017/03/15	Wed	01:50 PM	1.9		58		L
2017/03/15	Wed	07:54 PM	10.4		317		H
2017/03/16	Thu	01:55 AM	3.8		116		L
2017/03/16	Thu	07:51 AM	11.2		341		H
2017/03/16	Thu	02:27 PM	1.6		49		L
2017/03/16	Thu	08:42 PM	10.1		308		H
2017/03/17	Fri	02:35 AM	4.9		149		L
2017/03/17	Fri	08:24 AM	10.8		329		H
2017/03/17	Fri	03:06 PM	1.5		46		L
2017/03/17	Fri	09:34 PM	9.9		302		H
2017/03/18	Sat	03:19 AM	5.9		180		L
2017/03/18	Sat	09:01 AM	10.2		311		H
2017/03/18	Sat	03:50 PM	1.5		46		L
2017/03/18	Sat	10:34 PM	9.7		296		H
2017/03/19	Sun	04:12 AM	6.8		207		L
2017/03/19	Sun	09:42 AM	9.7		296		H
2017/03/19	Sun	04:39 PM	1.7		52		L
2017/03/19	Sun	11:45 PM	9.5		290		H
2017/03/20	Mon	05:24 AM	7.5		229		L
2017/03/20	Mon	10:33 AM	9.1		277		H
2017/03/20	Mon	05:36 PM	1.8		55		L
2017/03/21	Tue	01:08 AM	9.6		293		H
2017/03/21	Tue	07:07 AM	7.7		235		L
2017/03/21	Tue	11:37 AM	8.7		265		H
2017/03/21	Tue	06:38 PM	1.8		55		L
2017/03/22	Wed	02:23 AM	9.9		302		H
2017/03/22	Wed	08:34 AM	7.4		226		L
2017/03/22	Wed	12:47 PM	8.6		262		H
2017/03/22	Wed	07:41 PM	1.6		49		L
2017/03/23	Thu	03:13 AM	10.3		314		H
2017/03/23	Thu	09:21 AM	6.8		207		L
2017/03/23	Thu	01:53 PM	8.8		268		H
2017/03/23	Thu	08:37 PM	1.3		40		L
2017/03/24	Fri	03:49 AM	10.7		326		H
2017/03/24	Fri	09:54 AM	6.0		183		L
2017/03/24	Fri	02:50 PM	9.3		283		H
2017/03/24	Fri	09:26 PM	1.0		30		L
2017/03/25	Sat	04:18 AM	11.0		335		H
2017/03/25	Sat	10:24 AM	5.1		155		L
2017/03/25	Sat	03:41 PM	9.8		299		H
2017/03/25	Sat	10:11 PM	0.8		24		L
2017/03/26	Sun	04:46 AM	11.4		347		H
2017/03/26	Sun	10:55 AM	4.0		122		L
2017/03/26	Sun	04:29 PM	10.4		317		H
2017/03/26	Sun	10:53 PM	0.9		27		L
2017/03/27	Mon	05:14 AM	11.7		357		H
2017/03/27	Mon	11:29 AM	2.8		85		L
2017/03/27	Mon	05:17 PM	10.8		329		H
2017/03/27	Mon	11:36 PM	1.3		40		L
2017/03/28	Tue	05:45 AM	11.9		363		H
2017/03/28	Tue	12:07 PM	1.6		49		L
2017/03/28	Tue	06:06 PM	11.2		341		H
2017/03/29	Wed	12:18 AM	2.0		61		L
2017/03/29	Wed	06:18 AM	12.0		366		H
2017/03/29	Wed	12:47 PM	0.5		15		L
2017/03/29	Wed	06:57 PM	11.4		347		H
2017/03/30	Thu	01:03 AM	2.9		88		L
2017/03/30	Thu	06:53 AM	12.0		366		H
2017/03/30	Thu	01:31 PM	-0.3		-9		L
2017/03/30	Thu	07:52 PM	11.4		347		H
2017/03/31	Fri	01:50 AM	4.0		122		L
2017/03/31	Fri	07:32 AM	11.8		360		H
2017/03/31	Fri	02:17 PM	-0.8		-24		L
2017/03/31	Fri	08:51 PM	11.2		341		H
2017/04/01	Sat	02:42 AM	5.1		155		L
2017/04/01	Sat	08:15 AM	11.4		347		H
2017/04/01	Sat	03:08 PM	-0.9		-27		L
2017/04/01	Sat	09:56 PM	11.0		335		H
2017/04/02	Sun	03:41 AM	6.1		186		L
2017/04/02	Sun	09:04 AM	10.8		329		H
2017/04/02	Sun	04:03 PM	-0.7		-21		L
2017/04/02	Sun	11:11 PM	10.7		326		H
2017/04/03	Mon	04:55 AM	6.8		207		L
2017/04/03	Mon	10:03 AM	10.1		308		H
2017/04/03	Mon	05:05 PM	-0.2		-6		L
2017/04/04	Tue	12:35 AM	10.7		326		H
2017/04/04	Tue	06:28 AM	6.9		210		L
2017/04/04	Tue	11:16 AM	9.4		287		H
2017/04/04	Tue	06:14 PM	0.4		12		L
2017/04/05	Wed	01:54 AM	10.9		332		H
2017/04/05	Wed	07:59 AM	6.3		192		L
2017/04/05	Wed	12:39 PM	9.1		277		H
2017/04/05	Wed	07:25 PM	0.8		24		L
2017/04/06	Thu	02:54 AM	11.2		341		H
2017/04/06	Thu	09:05 AM	5.4		165		L
2017/04/06	Thu	02:00 PM	9.1		277		H
2017/04/06	Thu	08:31 PM	1.1		34		L
2017/04/07	Fri	03:40 AM	11.4		347		H
2017/04/07	Fri	09:54 AM	4.3		131		L
2017/04/07	Fri	03:11 PM	9.4		287		H
2017/04/07	Fri	09:28 PM	1.4		43		L
2017/04/08	Sat	04:16 AM	11.5		351		H
2017/04/08	Sat	10:34 AM	3.3		101		L
2017/04/08	Sat	04:10 PM	9.8		299		H
2017/04/08	Sat	10:17 PM	1.8		55		L
2017/04/09	Sun	04:45 AM	11.4		347		H
2017/04/09	Sun	11:09 AM	2.4		73		L
2017/04/09	Sun	05:00 PM	10.1		308		H
2017/04/09	Sun	11:00 PM	2.4		73		L
2017/04/10	Mon	05:11 AM	11.3		344		H
2017/04/10	Mon	11:40 AM	1.7		52		L
2017/04/10	Mon	05:45 PM	10.4		317		H
2017/04/10	Mon	11:41 PM	3.1		94		L
2017/04/11	Tue	05:35 AM	11.2		341		H
2017/04/11	Tue	12:10 PM	1.1		34		L
2017/04/11	Tue	06:26 PM	10.6		323		H
2017/04/12	Wed	12:19 AM	3.9		119		L
2017/04/12	Wed	06:02 AM	11.0		335		H
2017/04/12	Wed	12:40 PM	0.6		18		L
2017/04/12	Wed	07:07 PM	10.7		326		H
2017/04/13	Thu	12:58 AM	4.7		143		L
2017/04/13	Thu	06:30 AM	10.7		326		H
2017/04/13	Thu	01:12 PM	0.2		6		L
2017/04/13	Thu	07:47 PM	10.8		329		H
2017/04/14	Fri	01:37 AM	5.4		165		L
2017/04/14	Fri	07:01 AM	10.4		317		H
2017/04/14	Fri	01:46 PM	0.1		3		L
2017/04/14	Fri	08:30 PM	10.8		329		H
2017/04/15	Sat	02:19 AM	6.1		186		L
2017/04/15	Sat	07:34 AM	10.0		305		H
2017/04/15	Sat	02:24 PM	0.1		3		L
2017/04/15	Sat	09:16 PM	10.7		326		H
2017/04/16	Sun	03:05 AM	6.6		201		L
2017/04/16	Sun	08:10 AM	9.4		287		H
2017/04/16	Sun	03:05 PM	0.3		9		L
2017/04/16	Sun	10:06 PM	10.5		320		H
2017/04/17	Mon	04:00 AM	7.1		216		L
2017/04/17	Mon	08:52 AM	8.9		271		H
2017/04/17	Mon	03:51 PM	0.7		21		L
2017/04/17	Mon	11:03 PM	10.4		317		H
2017/04/18	Tue	05:10 AM	7.3		223		L
2017/04/18	Tue	09:45 AM	8.3		253		H
2017/04/18	Tue	04:44 PM	1.1		34		L
2017/04/19	Wed	12:06 AM	10.3		314		H
2017/04/19	Wed	06:37 AM	7.1		216		L
2017/04/19	Wed	10:54 AM	7.9		241		H
2017/04/19	Wed	05:43 PM	1.5		46		L
2017/04/20	Thu	01:07 AM	10.4		317		H
2017/04/20	Thu	07:51 AM	6.5		198		L
2017/04/20	Thu	12:12 PM	7.8		238		H
2017/04/20	Thu	06:47 PM	1.8		55		L
2017/04/21	Fri	01:58 AM	10.6		323		H
2017/04/21	Fri	08:37 AM	5.7		174		L
2017/04/21	Fri	01:26 PM	8.1		247		H
2017/04/21	Fri	07:48 PM	2.0		61		L
2017/04/22	Sat	02:39 AM	10.9		332		H
2017/04/22	Sat	09:13 AM	4.6		140		L
2017/04/22	Sat	02:31 PM	8.7		265		H
2017/04/22	Sat	08:44 PM	2.1		64		L
2017/04/23	Sun	03:15 AM	11.2		341		H
2017/04/23	Sun	09:47 AM	3.3		101		L
2017/04/23	Sun	03:29 PM	9.4		287		H
2017/04/23	Sun	09:35 PM	2.3		70		L
2017/04/24	Mon	03:48 AM	11.5		351		H
2017/04/24	Mon	10:21 AM	1.8		55		L
2017/04/24	Mon	04:23 PM	10.2		311		H
2017/04/24	Mon	10:24 PM	2.7		82		L
2017/04/25	Tue	04:21 AM	11.7		357		H
2017/04/25	Tue	10:59 AM	0.4		12		L
2017/04/25	Tue	05:14 PM	10.9		332		H
2017/04/25	Tue	11:11 PM	3.3		101		L
2017/04/26	Wed	04:55 AM	11.9		363		H
2017/04/26	Wed	11:38 AM	-0.9		-27		L
2017/04/26	Wed	06:06 PM	11.5		351		H
2017/04/26	Wed	11:59 PM	4.1		125		L
2017/04/27	Thu	05:32 AM	11.9		363		H
2017/04/27	Thu	12:21 PM	-1.9		-58		L
2017/04/27	Thu	06:59 PM	11.8		360		H
2017/04/28	Fri	12:48 AM	4.8		146		L
2017/04/28	Fri	06:12 AM	11.8		360		H
2017/04/28	Fri	01:06 PM	-2.5		-76		L
2017/04/28	Fri	07:55 PM	12.0		366		H
2017/04/29	Sat	01:41 AM	5.6		171		L
2017/04/29	Sat	06:55 AM	11.4		347		H
2017/04/29	Sat	01:53 PM	-2.6		-79		L
2017/04/29	Sat	08:52 PM	12.0		366		H
2017/04/30	Sun	02:39 AM	6.2		189		L
2017/04/30	Sun	07:43 AM	10.8		329		H
2017/04/30	Sun	02:44 PM	-2.2		-67		L
2017/04/30	Sun	09:54 PM	11.8		360		H
2017/05/01	Mon	03:45 AM	6.6		201		L
2017/05/01	Mon	08:39 AM	10.0		305		H
2017/05/01	Mon	03:38 PM	-1.4		-43		L
2017/05/01	Mon	11:00 PM	11.6		354		H
2017/05/02	Tue	05:04 AM	6.6		201		L
2017/05/02	Tue	09:46 AM	9.2		280		H
2017/05/02	Tue	04:37 PM	-0.4		-12		L
2017/05/03	Wed	12:08 AM	11.5		351		H
2017/05/03	Wed	06:32 AM	6.0		183		L
2017/05/03	Wed	11:06 AM	8.5		259		H
2017/05/03	Wed	05:43 PM	0.7		21		L
2017/05/04	Thu	01:11 AM	11.4		347		H
2017/05/04	Thu	07:49 AM	5.0		152		L
2017/05/04	Thu	12:36 PM	8.2		250		H
2017/05/04	Thu	06:53 PM	1.7		52		L
2017/05/05	Fri	02:05 AM	11.4		347		H
2017/05/05	Fri	08:47 AM	3.8		116		L
2017/05/05	Fri	02:04 PM	8.3		253		H
2017/05/05	Fri	08:01 PM	2.5		76		L
2017/05/06	Sat	02:48 AM	11.4		347		H
2017/05/06	Sat	09:33 AM	2.7		82		L
2017/05/06	Sat	03:19 PM	8.8		268		H
2017/05/06	Sat	09:02 PM	3.2		98		L
2017/05/07	Sun	03:24 AM	11.3		344		H
2017/05/07	Sun	10:10 AM	1.7		52		L
2017/05/07	Sun	04:19 PM	9.4		287		H
2017/05/07	Sun	09:55 PM	3.9		119		L
2017/05/08	Mon	03:53 AM	11.2		341		H
2017/05/08	Mon	10:42 AM	0.8		24		L
2017/05/08	Mon	05:09 PM	9.9		302		H
2017/05/08	Mon	10:41 PM	4.6		140		L
2017/05/09	Tue	04:20 AM	11.0		335		H
2017/05/09	Tue	11:11 AM	0.2		6		L
2017/05/09	Tue	05:53 PM	10.4		317		H
2017/05/09	Tue	11:24 PM	5.2		158		L
2017/05/10	Wed	04:47 AM	10.8		329		H
2017/05/10	Wed	11:40 AM	-0.4		-12		L
2017/05/10	Wed	06:31 PM	10.7		326		H
2017/05/11	Thu	12:04 AM	5.8		177		L
2017/05/11	Thu	05:14 AM	10.5		320		H
2017/05/11	Thu	12:09 PM	-0.8		-24		L
2017/05/11	Thu	07:07 PM	11.0		335		H
2017/05/12	Fri	12:44 AM	6.3		192		L
