NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: PORT TOWNSEND
State: WA
Stationid: 9444900
Prediction Type: Harmonic
From: 20170101 12:00AM - 20171231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
 
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2017/01/14	Sat	04:36 PM	8.0		244		H
2017/01/14	Sat	11:16 PM	-1.2		-37		L
2017/01/15	Sun	07:10 AM	9.7		296		H
2017/01/15	Sun	12:23 PM	5.4		165		L
2017/01/15	Sun	05:31 PM	7.4		226		H
2017/01/15	Sun	11:59 PM	-0.3		-9		L
2017/01/16	Mon	07:46 AM	9.5		290		H
2017/01/16	Mon	01:24 PM	4.8		146		L
2017/01/16	Mon	06:29 PM	6.7		204		H
2017/01/17	Tue	12:43 AM	0.8		24		L
2017/01/17	Tue	08:20 AM	9.3		283		H
2017/01/17	Tue	02:28 PM	4.2		128		L
2017/01/17	Tue	07:34 PM	6.1		186		H
2017/01/18	Wed	01:27 AM	2.0		61		L
2017/01/18	Wed	08:52 AM	9.1		277		H
2017/01/18	Wed	03:31 PM	3.6		110		L
2017/01/18	Wed	08:54 PM	5.6		171		H
2017/01/19	Thu	02:14 AM	3.3		101		L
2017/01/19	Thu	09:24 AM	8.9		271		H
2017/01/19	Thu	04:30 PM	2.9		88		L
2017/01/19	Thu	11:01 PM	5.4		165		H
2017/01/20	Fri	03:08 AM	4.5		137		L
2017/01/20	Fri	09:56 AM	8.6		262		H
2017/01/20	Fri	05:21 PM	2.2		67		L
2017/01/21	Sat	01:16 AM	6.0		183		H
2017/01/21	Sat	04:14 AM	5.5		168		L
2017/01/21	Sat	10:30 AM	8.4		256		H
2017/01/21	Sat	06:06 PM	1.6		49		L
2017/01/22	Sun	02:29 AM	6.9		210		H
2017/01/22	Sun	05:31 AM	6.3		192		L
2017/01/22	Sun	11:08 AM	8.2		250		H
2017/01/22	Sun	06:46 PM	1.0		30		L
2017/01/23	Mon	03:18 AM	7.6		232		H
2017/01/23	Mon	06:46 AM	6.7		204		L
2017/01/23	Mon	11:49 AM	8.1		247		H
2017/01/23	Mon	07:23 PM	0.4		12		L
2017/01/24	Tue	03:56 AM	8.1		247		H
2017/01/24	Tue	07:49 AM	6.9		210		L
2017/01/24	Tue	12:33 PM	8.1		247		H
2017/01/24	Tue	07:58 PM	0.0		0		L
2017/01/25	Wed	04:28 AM	8.5		259		H
2017/01/25	Wed	08:37 AM	6.9		210		L
2017/01/25	Wed	01:18 PM	8.0		244		H
2017/01/25	Wed	08:33 PM	-0.5		-15		L
2017/01/26	Thu	04:55 AM	8.7		265		H
2017/01/26	Thu	09:14 AM	6.7		204		L
2017/01/26	Thu	02:03 PM	8.0		244		H
2017/01/26	Thu	09:08 PM	-0.8		-24		L
2017/01/27	Fri	05:19 AM	8.9		271		H
2017/01/27	Fri	09:49 AM	6.5		198		L
2017/01/27	Fri	02:48 PM	8.0		244		H
2017/01/27	Fri	09:44 PM	-1.0		-30		L
2017/01/28	Sat	05:43 AM	9.0		274		H
2017/01/28	Sat	10:25 AM	6.1		186		L
2017/01/28	Sat	03:34 PM	7.9		241		H
2017/01/28	Sat	10:20 PM	-0.9		-27		L
2017/01/29	Sun	06:09 AM	9.1		277		H
2017/01/29	Sun	11:04 AM	5.7		174		L
2017/01/29	Sun	04:22 PM	7.7		235		H
2017/01/29	Sun	10:58 PM	-0.7		-21		L
2017/01/30	Mon	06:37 AM	9.2		280		H
2017/01/30	Mon	11:48 AM	5.1		155		L
2017/01/30	Mon	05:15 PM	7.4		226		H
2017/01/30	Mon	11:37 PM	-0.1		-3		L
2017/01/31	Tue	07:07 AM	9.2		280		H
2017/01/31	Tue	12:35 PM	4.4		134		L
2017/01/31	Tue	06:12 PM	7.0		213		H
2017/02/01	Wed	12:18 AM	0.7		21		L
2017/02/01	Wed	07:39 AM	9.2		280		H
2017/02/01	Wed	01:27 PM	3.6		110		L
2017/02/01	Wed	07:17 PM	6.5		198		H
2017/02/02	Thu	01:01 AM	1.8		55		L
2017/02/02	Thu	08:13 AM	9.2		280		H
2017/02/02	Thu	02:23 PM	2.7		82		L
2017/02/02	Thu	08:33 PM	6.2		189		H
2017/02/03	Fri	01:48 AM	3.0		91		L
2017/02/03	Fri	08:48 AM	9.1		277		H
2017/02/03	Fri	03:22 PM	1.9		58		L
2017/02/03	Fri	10:09 PM	6.0		183		H
2017/02/04	Sat	02:43 AM	4.3		131		L
2017/02/04	Sat	09:27 AM	9.0		274		H
2017/02/04	Sat	04:23 PM	1.0		30		L
2017/02/05	Sun	12:12 AM	6.4		195		H
2017/02/05	Sun	03:51 AM	5.4		165		L
2017/02/05	Sun	10:10 AM	8.9		271		H
2017/02/05	Sun	05:24 PM	0.2		6		L
2017/02/06	Mon	01:46 AM	7.2		219		H
2017/02/06	Mon	05:10 AM	6.2		189		L
2017/02/06	Mon	11:00 AM	8.7		265		H
2017/02/06	Mon	06:21 PM	-0.5		-15		L
2017/02/07	Tue	02:46 AM	8.0		244		H
2017/02/07	Tue	06:28 AM	6.5		198		L
2017/02/07	Tue	11:57 AM	8.6		262		H
2017/02/07	Tue	07:14 PM	-1.0		-30		L
2017/02/08	Wed	03:32 AM	8.6		262		H
2017/02/08	Wed	07:37 AM	6.4		195		L
2017/02/08	Wed	12:58 PM	8.5		259		H
2017/02/08	Wed	08:04 PM	-1.3		-40		L
2017/02/09	Thu	04:12 AM	9.0		274		H
2017/02/09	Thu	08:36 AM	6.1		186		L
2017/02/09	Thu	01:58 PM	8.4		256		H
2017/02/09	Thu	08:50 PM	-1.3		-40		L
2017/02/10	Fri	04:49 AM	9.2		280		H
2017/02/10	Fri	09:27 AM	5.7		174		L
2017/02/10	Fri	02:55 PM	8.3		253		H
2017/02/10	Fri	09:34 PM	-1.1		-34		L
2017/02/11	Sat	05:23 AM	9.3		283		H
2017/02/11	Sat	10:14 AM	5.2		158		L
2017/02/11	Sat	03:49 PM	8.1		247		H
2017/02/11	Sat	10:15 PM	-0.6		-18		L
2017/02/12	Sun	05:55 AM	9.3		283		H
2017/02/12	Sun	11:01 AM	4.6		140		L
2017/02/12	Sun	04:41 PM	7.7		235		H
2017/02/12	Sun	10:56 PM	0.1		3		L
2017/02/13	Mon	06:24 AM	9.2		280		H
2017/02/13	Mon	11:47 AM	4.1		125		L
2017/02/13	Mon	05:34 PM	7.4		226		H
2017/02/13	Mon	11:37 PM	1.0		30		L
2017/02/14	Tue	06:53 AM	9.0		274		H
2017/02/14	Tue	12:34 PM	3.6		110		L
2017/02/14	Tue	06:29 PM	6.9		210		H
2017/02/15	Wed	12:17 AM	2.0		61		L
2017/02/15	Wed	07:21 AM	8.8		268		H
2017/02/15	Wed	01:22 PM	3.1		94		L
2017/02/15	Wed	07:28 PM	6.5		198		H
2017/02/16	Thu	12:59 AM	3.1		94		L
2017/02/16	Thu	07:49 AM	8.6		262		H
2017/02/16	Thu	02:12 PM	2.7		82		L
2017/02/16	Thu	08:38 PM	6.2		189		H
2017/02/17	Fri	01:45 AM	4.1		125		L
2017/02/17	Fri	08:19 AM	8.4		256		H
2017/02/17	Fri	03:05 PM	2.3		70		L
2017/02/17	Fri	10:20 PM	6.1		186		H
2017/02/18	Sat	02:39 AM	5.1		155		L
2017/02/18	Sat	08:52 AM	8.1		247		H
2017/02/18	Sat	04:00 PM	2.0		61		L
2017/02/19	Sun	12:39 AM	6.5		198		H
2017/02/19	Sun	03:49 AM	6.0		183		L
2017/02/19	Sun	09:29 AM	7.8		238		H
2017/02/19	Sun	04:56 PM	1.6		49		L
2017/02/20	Mon	01:56 AM	7.1		216		H
2017/02/20	Mon	05:17 AM	6.4		195		L
2017/02/20	Mon	10:14 AM	7.6		232		H
2017/02/20	Mon	05:50 PM	1.2		37		L
2017/02/21	Tue	02:43 AM	7.6		232		H
2017/02/21	Tue	06:42 AM	6.6		201		L
2017/02/21	Tue	11:07 AM	7.5		229		H
2017/02/21	Tue	06:39 PM	0.8		24		L
2017/02/22	Wed	03:18 AM	8.0		244		H
2017/02/22	Wed	07:41 AM	6.5		198		L
2017/02/22	Wed	12:05 PM	7.5		229		H
2017/02/22	Wed	07:23 PM	0.4		12		L
2017/02/23	Thu	03:46 AM	8.2		250		H
2017/02/23	Thu	08:19 AM	6.3		192		L
2017/02/23	Thu	01:02 PM	7.5		229		H
2017/02/23	Thu	08:04 PM	0.1		3		L
2017/02/24	Fri	04:09 AM	8.4		256		H
2017/02/24	Fri	08:48 AM	5.9		180		L
2017/02/24	Fri	01:56 PM	7.7		235		H
2017/02/24	Fri	08:42 PM	-0.2		-6		L
2017/02/25	Sat	04:30 AM	8.5		259		H
2017/02/25	Sat	09:19 AM	5.4		165		L
2017/02/25	Sat	02:47 PM	7.8		238		H
2017/02/25	Sat	09:20 PM	-0.2		-6		L
2017/02/26	Sun	04:53 AM	8.7		265		H
2017/02/26	Sun	09:53 AM	4.7		143		L
2017/02/26	Sun	03:38 PM	7.9		241		H
2017/02/26	Sun	09:58 PM	-0.1		-3		L
2017/02/27	Mon	05:18 AM	8.8		268		H
2017/02/27	Mon	10:31 AM	4.0		122		L
2017/02/27	Mon	04:30 PM	7.8		238		H
2017/02/27	Mon	10:37 PM	0.4		12		L
2017/02/28	Tue	05:46 AM	8.9		271		H
2017/02/28	Tue	11:13 AM	3.2		98		L
2017/02/28	Tue	05:26 PM	7.7		235		H
2017/02/28	Tue	11:18 PM	1.1		34		L
2017/03/01	Wed	06:17 AM	8.9		271		H
2017/03/01	Wed	11:59 AM	2.3		70		L
2017/03/01	Wed	06:25 PM	7.5		229		H
2017/03/02	Thu	12:00 AM	2.1		64		L
2017/03/02	Thu	06:49 AM	8.9		271		H
2017/03/02	Thu	12:49 PM	1.6		49		L
2017/03/02	Thu	07:30 PM	7.2		219		H
2017/03/03	Fri	12:46 AM	3.2		98		L
2017/03/03	Fri	07:24 AM	8.8		268		H
2017/03/03	Fri	01:42 PM	1.0		30		L
2017/03/03	Fri	08:45 PM	7.0		213		H
2017/03/04	Sat	01:37 AM	4.3		131		L
2017/03/04	Sat	08:02 AM	8.7		265		H
2017/03/04	Sat	02:41 PM	0.6		18		L
2017/03/04	Sat	10:18 PM	6.9		210		H
2017/03/05	Sun	02:40 AM	5.3		162		L
2017/03/05	Sun	08:45 AM	8.4		256		H
2017/03/05	Sun	03:44 PM	0.3		9		L
2017/03/06	Mon	12:04 AM	7.3		223		H
2017/03/06	Mon	03:58 AM	6.0		183		L
2017/03/06	Mon	09:37 AM	8.1		247		H
2017/03/06	Mon	04:50 PM	0.0		0		L
2017/03/07	Tue	01:23 AM	7.8		238		H
2017/03/07	Tue	05:27 AM	6.2		189		L
2017/03/07	Tue	10:41 AM	7.8		238		H
2017/03/07	Tue	05:55 PM	-0.1		-3		L
2017/03/08	Wed	02:18 AM	8.3		253		H
2017/03/08	Wed	06:50 AM	6.0		183		L
2017/03/08	Wed	11:55 AM	7.6		232		H
2017/03/08	Wed	06:55 PM	-0.2		-6		L
2017/03/09	Thu	03:02 AM	8.6		262		H
2017/03/09	Thu	07:52 AM	5.5		168		L
2017/03/09	Thu	01:08 PM	7.6		232		H
2017/03/09	Thu	07:48 PM	-0.1		-3		L
2017/03/10	Fri	03:39 AM	8.8		268		H
2017/03/10	Fri	08:39 AM	4.9		149		L
2017/03/10	Fri	02:14 PM	7.6		232		H
2017/03/10	Fri	08:34 PM	0.1		3		L
2017/03/11	Sat	04:11 AM	8.8		268		H
2017/03/11	Sat	09:19 AM	4.3		131		L
2017/03/11	Sat	03:11 PM	7.7		235		H
2017/03/11	Sat	09:17 PM	0.5		15		L
2017/03/12	Sun	05:40 AM	8.8		268		H
2017/03/12	Sun	10:56 AM	3.6		110		L
2017/03/12	Sun	05:04 PM	7.7		235		H
2017/03/12	Sun	10:56 PM	1.1		34		L
2017/03/13	Mon	06:06 AM	8.7		265		H
2017/03/13	Mon	11:33 AM	3.0		91		L
2017/03/13	Mon	05:53 PM	7.6		232		H
2017/03/13	Mon	11:35 PM	1.8		55		L
2017/03/14	Tue	06:30 AM	8.5		259		H
2017/03/14	Tue	12:11 PM	2.4		73		L
2017/03/14	Tue	06:42 PM	7.5		229		H
2017/03/15	Wed	12:15 AM	2.6		79		L
2017/03/15	Wed	06:54 AM	8.4		256		H
2017/03/15	Wed	12:49 PM	2.0		61		L
2017/03/15	Wed	07:33 PM	7.3		223		H
2017/03/16	Thu	12:56 AM	3.4		104		L
2017/03/16	Thu	07:20 AM	8.2		250		H
2017/03/16	Thu	01:30 PM	1.7		52		L
2017/03/16	Thu	08:26 PM	7.2		219		H
2017/03/17	Fri	01:39 AM	4.3		131		L
2017/03/17	Fri	07:48 AM	8.0		244		H
2017/03/17	Fri	02:12 PM	1.5		46		L
2017/03/17	Fri	09:26 PM	7.0		213		H
2017/03/18	Sat	02:28 AM	5.1		155		L
2017/03/18	Sat	08:19 AM	7.7		235		H
2017/03/18	Sat	02:59 PM	1.4		43		L
2017/03/18	Sat	10:42 PM	7.0		213		H
2017/03/19	Sun	03:28 AM	5.7		174		L
2017/03/19	Sun	08:54 AM	7.4		226		H
2017/03/19	Sun	03:50 PM	1.4		43		L
2017/03/20	Mon	12:28 AM	7.1		216		H
2017/03/20	Mon	04:48 AM	6.1		186		L
2017/03/20	Mon	09:35 AM	7.1		216		H
2017/03/20	Mon	04:47 PM	1.4		43		L
2017/03/21	Tue	01:52 AM	7.3		223		H
2017/03/21	Tue	06:28 AM	6.2		189		L
2017/03/21	Tue	10:27 AM	6.8		207		H
2017/03/21	Tue	05:47 PM	1.3		40		L
2017/03/22	Wed	02:44 AM	7.6		232		H
2017/03/22	Wed	07:47 AM	6.1		186		L
2017/03/22	Wed	11:32 AM	6.7		204		H
2017/03/22	Wed	06:46 PM	1.2		37		L
2017/03/23	Thu	03:18 AM	7.8		238		H
2017/03/23	Thu	08:27 AM	5.7		174		L
2017/03/23	Thu	12:43 PM	6.7		204		H
2017/03/23	Thu	07:39 PM	1.0		30		L
2017/03/24	Fri	03:44 AM	8.0		244		H
2017/03/24	Fri	08:52 AM	5.2		158		L
2017/03/24	Fri	01:51 PM	6.8		207		H
2017/03/24	Fri	08:26 PM	0.8		24		L
2017/03/25	Sat	04:06 AM	8.1		247		H
2017/03/25	Sat	09:18 AM	4.6		140		L
2017/03/25	Sat	02:53 PM	7.1		216		H
2017/03/25	Sat	09:09 PM	0.8		24		L
2017/03/26	Sun	04:29 AM	8.3		253		H
2017/03/26	Sun	09:49 AM	3.7		113		L
2017/03/26	Sun	03:50 PM	7.5		229		H
2017/03/26	Sun	09:50 PM	1.0		30		L
2017/03/27	Mon	04:54 AM	8.4		256		H
2017/03/27	Mon	10:23 AM	2.8		85		L
2017/03/27	Mon	04:45 PM	7.8		238		H
2017/03/27	Mon	10:32 PM	1.4		43		L
2017/03/28	Tue	05:21 AM	8.6		262		H
2017/03/28	Tue	11:02 AM	1.8		55		L
2017/03/28	Tue	05:40 PM	8.0		244		H
2017/03/28	Tue	11:14 PM	2.0		61		L
2017/03/29	Wed	05:51 AM	8.6		262		H
2017/03/29	Wed	11:44 AM	0.8		24		L
2017/03/29	Wed	06:38 PM	8.1		247		H
2017/03/29	Wed	11:58 PM	2.8		85		L
2017/03/30	Thu	06:24 AM	8.7		265		H
2017/03/30	Thu	12:29 PM	0.1		3		L
2017/03/30	Thu	07:38 PM	8.1		247		H
2017/03/31	Fri	12:45 AM	3.7		113		L
2017/03/31	Fri	06:59 AM	8.6		262		H
2017/03/31	Fri	01:17 PM	-0.4		-12		L
2017/03/31	Fri	08:42 PM	8.0		244		H
2017/04/01	Sat	01:37 AM	4.6		140		L
2017/04/01	Sat	07:38 AM	8.4		256		H
2017/04/01	Sat	02:10 PM	-0.6		-18		L
2017/04/01	Sat	09:54 PM	7.9		241		H
2017/04/02	Sun	02:38 AM	5.3		162		L
2017/04/02	Sun	08:21 AM	8.0		244		H
2017/04/02	Sun	03:07 PM	-0.5		-15		L
2017/04/02	Sun	11:15 PM	7.9		241		H
2017/04/03	Mon	03:53 AM	5.8		177		L
2017/04/03	Mon	09:12 AM	7.6		232		H
2017/04/03	Mon	04:10 PM	-0.2		-6		L
2017/04/04	Tue	12:37 AM	8.1		247		H
2017/04/04	Tue	05:29 AM	5.9		180		L
2017/04/04	Tue	10:16 AM	7.1		216		H
2017/04/04	Tue	05:17 PM	0.2		6		L
2017/04/05	Wed	01:44 AM	8.3		253		H
2017/04/05	Wed	07:08 AM	5.5		168		L
2017/04/05	Wed	11:36 AM	6.7		204		H
2017/04/05	Wed	06:26 PM	0.6		18		L
2017/04/06	Thu	02:36 AM	8.5		259		H
2017/04/06	Thu	08:15 AM	4.8		146		L
2017/04/06	Thu	01:07 PM	6.5		198		H
2017/04/06	Thu	07:29 PM	0.9		27		L
2017/04/07	Fri	03:18 AM	8.5		259		H
2017/04/07	Fri	09:00 AM	4.1		125		L
2017/04/07	Fri	02:30 PM	6.7		204		H
2017/04/07	Fri	08:24 PM	1.3		40		L
2017/04/08	Sat	03:53 AM	8.5		259		H
2017/04/08	Sat	09:34 AM	3.3		101		L
2017/04/08	Sat	03:37 PM	7.0		213		H
2017/04/08	Sat	09:12 PM	1.8		55		L
2017/04/09	Sun	04:22 AM	8.4		256		H
2017/04/09	Sun	10:05 AM	2.6		79		L
2017/04/09	Sun	04:33 PM	7.2		219		H
2017/04/09	Sun	09:55 PM	2.4		73		L
2017/04/10	Mon	04:46 AM	8.3		253		H
2017/04/10	Mon	10:34 AM	1.9		58		L
2017/04/10	Mon	05:23 PM	7.5		229		H
2017/04/10	Mon	10:35 PM	3.0		91		L
2017/04/11	Tue	05:08 AM	8.2		250		H
2017/04/11	Tue	11:05 AM	1.3		40		L
2017/04/11	Tue	06:09 PM	7.6		232		H
2017/04/11	Tue	11:14 PM	3.6		110		L
2017/04/12	Wed	05:30 AM	8.0		244		H
2017/04/12	Wed	11:37 AM	0.8		24		L
2017/04/12	Wed	06:54 PM	7.8		238		H
2017/04/12	Wed	11:55 PM	4.3		131		L
2017/04/13	Thu	05:53 AM	7.9		241		H
2017/04/13	Thu	12:11 PM	0.5		15		L
2017/04/13	Thu	07:39 PM	7.8		238		H
2017/04/14	Fri	12:38 AM	4.8		146		L
2017/04/14	Fri	06:20 AM	7.7		235		H
2017/04/14	Fri	12:47 PM	0.3		9		L
2017/04/14	Fri	08:26 PM	7.9		241		H
2017/04/15	Sat	01:26 AM	5.4		165		L
2017/04/15	Sat	06:50 AM	7.4		226		H
2017/04/15	Sat	01:26 PM	0.3		9		L
2017/04/15	Sat	09:17 PM	7.8		238		H
2017/04/16	Sun	02:21 AM	5.8		177		L
2017/04/16	Sun	07:23 AM	7.1		216		H
2017/04/16	Sun	02:09 PM	0.4		12		L
2017/04/16	Sun	10:14 PM	7.8		238		H
2017/04/17	Mon	03:31 AM	6.0		183		L
2017/04/17	Mon	08:01 AM	6.8		207		H
2017/04/17	Mon	02:56 PM	0.6		18		L
2017/04/17	Mon	11:19 PM	7.7		235		H
2017/04/18	Tue	05:10 AM	6.1		186		L
2017/04/18	Tue	08:45 AM	6.4		195		H
2017/04/18	Tue	03:50 PM	0.9		27		L
2017/04/19	Wed	12:25 AM	7.8		238		H
2017/04/19	Wed	06:53 AM	5.8		177		L
2017/04/19	Wed	09:45 AM	6.1		186		H
2017/04/19	Wed	04:48 PM	1.1		34		L
2017/04/20	Thu	01:17 AM	7.8		238		H
2017/04/20	Thu	07:38 AM	5.4		165		L
2017/04/20	Thu	11:00 AM	5.8		177		H
2017/04/20	Thu	05:49 PM	1.3		40		L
2017/04/21	Fri	01:56 AM	7.9		241		H
2017/04/21	Fri	07:59 AM	4.8		146		L
2017/04/21	Fri	12:23 PM	5.8		177		H
2017/04/21	Fri	06:47 PM	1.5		46		L
2017/04/22	Sat	02:26 AM	8.0		244		H
2017/04/22	Sat	08:19 AM	4.0		122		L
2017/04/22	Sat	01:43 PM	6.1		186		H
2017/04/22	Sat	07:41 PM	1.7		52		L
2017/04/23	Sun	02:54 AM	8.1		247		H
2017/04/23	Sun	08:47 AM	3.0		91		L
2017/04/23	Sun	02:54 PM	6.6		201		H
2017/04/23	Sun	08:30 PM	2.0		61		L
2017/04/24	Mon	03:22 AM	8.3		253		H
2017/04/24	Mon	09:19 AM	1.8		55		L
2017/04/24	Mon	03:57 PM	7.2		219		H
2017/04/24	Mon	09:17 PM	2.5		76		L
2017/04/25	Tue	03:52 AM	8.4		256		H
2017/04/25	Tue	09:56 AM	0.6		18		L
2017/04/25	Tue	04:55 PM	7.7		235		H
2017/04/25	Tue	10:03 PM	3.1		94		L
2017/04/26	Wed	04:23 AM	8.6		262		H
2017/04/26	Wed	10:36 AM	-0.5		-15		L
2017/04/26	Wed	05:52 PM	8.2		250		H
2017/04/26	Wed	10:50 PM	3.8		116		L
2017/04/27	Thu	04:57 AM	8.6		262		H
2017/04/27	Thu	11:18 AM	-1.3		-40		L
2017/04/27	Thu	06:49 PM	8.5		259		H
2017/04/27	Thu	11:39 PM	4.5		137		L
2017/04/28	Fri	05:33 AM	8.6		262		H
2017/04/28	Fri	12:04 PM	-1.8		-55		L
2017/04/28	Fri	07:47 PM	8.7		265		H
2017/04/29	Sat	12:33 AM	5.1		155		L
2017/04/29	Sat	06:13 AM	8.3		253		H
2017/04/29	Sat	12:52 PM	-2.0		-61		L
2017/04/29	Sat	08:48 PM	8.8		268		H
2017/04/30	Sun	01:33 AM	5.6		171		L
2017/04/30	Sun	06:57 AM	8.0		244		H
2017/04/30	Sun	01:44 PM	-1.7		-52		L
2017/04/30	Sun	09:51 PM	8.8		268		H
2017/05/01	Mon	02:45 AM	5.9		180		L
2017/05/01	Mon	07:48 AM	7.4		226		H
2017/05/01	Mon	02:39 PM	-1.2		-37		L
2017/05/01	Mon	10:56 PM	8.7		265		H
2017/05/02	Tue	04:18 AM	5.7		174		L
2017/05/02	Tue	08:49 AM	6.8		207		H
2017/05/02	Tue	03:39 PM	-0.4		-12		L
2017/05/03	Wed	12:00 AM	8.7		265		H
2017/05/03	Wed	06:06 AM	5.2		158		L
2017/05/03	Wed	10:04 AM	6.1		186		H
2017/05/03	Wed	04:44 PM	0.5		15		L
2017/05/04	Thu	12:57 AM	8.6		262		H
2017/05/04	Thu	07:20 AM	4.4		134		L
2017/05/04	Thu	11:40 AM	5.7		174		H
2017/05/04	Thu	05:50 PM	1.3		40		L
2017/05/05	Fri	01:46 AM	8.6		262		H
2017/05/05	Fri	08:11 AM	3.5		107		L
2017/05/05	Fri	01:27 PM	5.7		174		H
2017/05/05	Fri	06:54 PM	2.1		64		L
2017/05/06	Sat	02:25 AM	8.5		259		H
2017/05/06	Sat	08:48 AM	2.6		79		L
2017/05/06	Sat	02:54 PM	6.1		186		H
2017/05/06	Sat	07:52 PM	2.8		85		L
2017/05/07	Sun	02:58 AM	8.4		256		H
2017/05/07	Sun	09:17 AM	1.8		55		L
2017/05/07	Sun	03:59 PM	6.6		201		H
2017/05/07	Sun	08:43 PM	3.5		107		L
2017/05/08	Mon	03:24 AM	8.2		250		H
2017/05/08	Mon	09:43 AM	1.1		34		L
2017/05/08	Mon	04:54 PM	7.1		216		H
2017/05/08	Mon	09:29 PM	4.1		125		L
2017/05/09	Tue	03:46 AM	8.1		247		H
2017/05/09	Tue	10:09 AM	0.5		15		L
2017/05/09	Tue	05:41 PM	7.5		229		H
2017/05/09	Tue	10:12 PM	4.7		143		L
2017/05/10	Wed	04:07 AM	7.9		241		H
2017/05/10	Wed	10:37 AM	0.0		0		L
2017/05/10	Wed	06:24 PM	7.9		241		H
2017/05/10	Wed	10:54 PM	5.2		158		L
2017/05/11	Thu	04:30 AM	7.8		238		H
2017/05/11	Thu	11:07 AM	-0.4		-12		L
2017/05/11	Thu	07:04 PM	8.1		247		H
2017/05/11	Thu	11:38 PM	5.6		171		L
2017/05/12	Fri	04:56 AM	7.6		232		H
2017/05/12	Fri	11:39 AM	-0.7		-21		L
2017/05/12	Fri	07:43 PM	8.3		253		H
2017/05/13	Sat	12:25 AM	5.9		180		L
2017/05/13	Sat	05:25 AM	7.4		226		H
2017/05/13	Sat	12:14 PM	-0.8		-24		L
2017/05/13	Sat	08:23 PM	8.4		256		H
2017/05/14	Sun	01:17 AM	6.1		186		L
2017/05/14	Sun	05:58 AM	7.1		216		H
2017/05/14	Sun	12:52 PM	-0.7		-21		L
2017/05/14	Sun	09:04 PM	8.4		256		H
