NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Mystery Bay, Marrowstone Island
State: WA
Stationid: 9444971
ReferencedToStationName: Port Townsend
ReferenceToStationId: 9444900
HeightOffsetLow: *0.99
HeightOffsetHigh: * 0.95
TimeOffsetLow: 52
TimeOffsetHigh: 15
Prediction Type: Subordinate
From: 20161231 12:00AM - 20171231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
 
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2017/01/11	Wed	09:27 AM	6.5		198		L
2017/01/11	Wed	02:13 PM	8.6		262		H
2017/01/11	Wed	09:55 PM	-2.3		-70		L
2017/01/12	Thu	05:28 AM	9.0		274		H
2017/01/12	Thu	10:24 AM	6.4		195		L
2017/01/12	Thu	03:05 PM	8.4		256		H
2017/01/12	Thu	10:39 PM	-2.3		-70		L
2017/01/13	Fri	06:09 AM	9.2		280		H
2017/01/13	Fri	11:20 AM	6.2		189		L
2017/01/13	Fri	03:57 PM	8.0		244		H
2017/01/13	Fri	11:24 PM	-1.9		-58		L
2017/01/14	Sat	06:47 AM	9.2		280		H
2017/01/14	Sat	12:16 PM	5.8		177		L
2017/01/14	Sat	04:51 PM	7.6		232		H
2017/01/15	Sun	12:08 AM	-1.2		-37		L
2017/01/15	Sun	07:25 AM	9.2		280		H
2017/01/15	Sun	01:15 PM	5.3		162		L
2017/01/15	Sun	05:46 PM	7.0		213		H
2017/01/16	Mon	12:51 AM	-0.3		-9		L
2017/01/16	Mon	08:01 AM	9.0		274		H
2017/01/16	Mon	02:16 PM	4.8		146		L
2017/01/16	Mon	06:44 PM	6.4		195		H
2017/01/17	Tue	01:35 AM	0.8		24		L
2017/01/17	Tue	08:35 AM	8.9		271		H
2017/01/17	Tue	03:20 PM	4.2		128		L
2017/01/17	Tue	07:49 PM	5.8		177		H
2017/01/18	Wed	02:19 AM	2.0		61		L
2017/01/18	Wed	09:07 AM	8.6		262		H
2017/01/18	Wed	04:23 PM	3.5		107		L
2017/01/18	Wed	09:09 PM	5.3		162		H
2017/01/19	Thu	03:06 AM	3.2		98		L
2017/01/19	Thu	09:39 AM	8.4		256		H
2017/01/19	Thu	05:22 PM	2.8		85		L
2017/01/19	Thu	11:16 PM	5.2		158		H
2017/01/20	Fri	04:00 AM	4.4		134		L
2017/01/20	Fri	10:11 AM	8.2		250		H
2017/01/20	Fri	06:13 PM	2.2		67		L
2017/01/21	Sat	01:31 AM	5.7		174		H
2017/01/21	Sat	05:06 AM	5.5		168		L
2017/01/21	Sat	10:45 AM	8.0		244		H
2017/01/21	Sat	06:58 PM	1.6		49		L
2017/01/22	Sun	02:44 AM	6.5		198		H
2017/01/22	Sun	06:23 AM	6.2		189		L
2017/01/22	Sun	11:23 AM	7.8		238		H
2017/01/22	Sun	07:38 PM	1.0		30		L
2017/01/23	Mon	03:33 AM	7.2		219		H
2017/01/23	Mon	07:38 AM	6.6		201		L
2017/01/23	Mon	12:04 PM	7.7		235		H
2017/01/23	Mon	08:15 PM	0.4		12		L
2017/01/24	Tue	04:11 AM	7.7		235		H
2017/01/24	Tue	08:41 AM	6.8		207		L
2017/01/24	Tue	12:48 PM	7.6		232		H
2017/01/24	Tue	08:50 PM	0.0		0		L
2017/01/25	Wed	04:43 AM	8.1		247		H
2017/01/25	Wed	09:29 AM	6.8		207		L
2017/01/25	Wed	01:33 PM	7.6		232		H
2017/01/25	Wed	09:25 PM	-0.5		-15		L
2017/01/26	Thu	05:10 AM	8.3		253		H
2017/01/26	Thu	10:06 AM	6.7		204		L
2017/01/26	Thu	02:18 PM	7.6		232		H
2017/01/26	Thu	10:00 PM	-0.8		-24		L
2017/01/27	Fri	05:34 AM	8.4		256		H
2017/01/27	Fri	10:41 AM	6.4		195		L
2017/01/27	Fri	03:03 PM	7.6		232		H
2017/01/27	Fri	10:36 PM	-0.9		-27		L
2017/01/28	Sat	05:58 AM	8.5		259		H
2017/01/28	Sat	11:17 AM	6.1		186		L
2017/01/28	Sat	03:49 PM	7.5		229		H
2017/01/28	Sat	11:12 PM	-0.9		-27		L
2017/01/29	Sun	06:24 AM	8.6		262		H
2017/01/29	Sun	11:56 AM	5.6		171		L
2017/01/29	Sun	04:37 PM	7.3		223		H
2017/01/29	Sun	11:50 PM	-0.7		-21		L
2017/01/30	Mon	06:52 AM	8.7		265		H
2017/01/30	Mon	12:40 PM	5.0		152		L
2017/01/30	Mon	05:30 PM	7.0		213		H
2017/01/31	Tue	12:29 AM	-0.1		-3		L
2017/01/31	Tue	07:22 AM	8.8		268		H
2017/01/31	Tue	01:27 PM	4.4		134		L
2017/01/31	Tue	06:27 PM	6.6		201		H
2017/02/01	Wed	01:10 AM	0.7		21		L
2017/02/01	Wed	07:54 AM	8.8		268		H
2017/02/01	Wed	02:19 PM	3.6		110		L
2017/02/01	Wed	07:32 PM	6.2		189		H
2017/02/02	Thu	01:53 AM	1.7		52		L
2017/02/02	Thu	08:28 AM	8.7		265		H
2017/02/02	Thu	03:15 PM	2.7		82		L
2017/02/02	Thu	08:48 PM	5.8		177		H
2017/02/03	Fri	02:40 AM	3.0		91		L
2017/02/03	Fri	09:03 AM	8.7		265		H
2017/02/03	Fri	04:14 PM	1.8		55		L
2017/02/03	Fri	10:24 PM	5.7		174		H
2017/02/04	Sat	03:35 AM	4.2		128		L
2017/02/04	Sat	09:42 AM	8.6		262		H
2017/02/04	Sat	05:15 PM	1.0		30		L
2017/02/05	Sun	12:27 AM	6.1		186		H
2017/02/05	Sun	04:43 AM	5.3		162		L
2017/02/05	Sun	10:25 AM	8.4		256		H
2017/02/05	Sun	06:16 PM	0.2		6		L
2017/02/06	Mon	02:01 AM	6.8		207		H
2017/02/06	Mon	06:02 AM	6.1		186		L
2017/02/06	Mon	11:15 AM	8.3		253		H
2017/02/06	Mon	07:13 PM	-0.5		-15		L
2017/02/07	Tue	03:01 AM	7.6		232		H
2017/02/07	Tue	07:20 AM	6.4		195		L
2017/02/07	Tue	12:12 PM	8.2		250		H
2017/02/07	Tue	08:06 PM	-1.0		-30		L
2017/02/08	Wed	03:47 AM	8.2		250		H
2017/02/08	Wed	08:29 AM	6.4		195		L
2017/02/08	Wed	01:13 PM	8.1		247		H
2017/02/08	Wed	08:56 PM	-1.3		-40		L
2017/02/09	Thu	04:27 AM	8.6		262		H
2017/02/09	Thu	09:28 AM	6.1		186		L
2017/02/09	Thu	02:13 PM	8.0		244		H
2017/02/09	Thu	09:42 PM	-1.3		-40		L
2017/02/10	Fri	05:04 AM	8.8		268		H
2017/02/10	Fri	10:19 AM	5.6		171		L
2017/02/10	Fri	03:10 PM	7.9		241		H
2017/02/10	Fri	10:26 PM	-1.1		-34		L
2017/02/11	Sat	05:38 AM	8.8		268		H
2017/02/11	Sat	11:06 AM	5.1		155		L
2017/02/11	Sat	04:04 PM	7.7		235		H
2017/02/11	Sat	11:07 PM	-0.6		-18		L
2017/02/12	Sun	06:10 AM	8.8		268		H
2017/02/12	Sun	11:53 AM	4.6		140		L
2017/02/12	Sun	04:56 PM	7.4		226		H
2017/02/12	Sun	11:48 PM	0.1		3		L
2017/02/13	Mon	06:39 AM	8.7		265		H
2017/02/13	Mon	12:39 PM	4.0		122		L
2017/02/13	Mon	05:49 PM	7.0		213		H
2017/02/14	Tue	12:29 AM	1.0		30		L
2017/02/14	Tue	07:08 AM	8.6		262		H
2017/02/14	Tue	01:26 PM	3.5		107		L
2017/02/14	Tue	06:44 PM	6.6		201		H
2017/02/15	Wed	01:09 AM	2.0		61		L
2017/02/15	Wed	07:36 AM	8.4		256		H
2017/02/15	Wed	02:14 PM	3.1		94		L
2017/02/15	Wed	07:43 PM	6.2		189		H
2017/02/16	Thu	01:51 AM	3.0		91		L
2017/02/16	Thu	08:04 AM	8.2		250		H
2017/02/16	Thu	03:04 PM	2.6		79		L
2017/02/16	Thu	08:53 PM	5.9		180		H
2017/02/17	Fri	02:37 AM	4.1		125		L
2017/02/17	Fri	08:34 AM	7.9		241		H
2017/02/17	Fri	03:57 PM	2.3		70		L
2017/02/17	Fri	10:35 PM	5.8		177		H
2017/02/18	Sat	03:31 AM	5.1		155		L
2017/02/18	Sat	09:07 AM	7.7		235		H
2017/02/18	Sat	04:52 PM	1.9		58		L
2017/02/19	Sun	12:54 AM	6.1		186		H
2017/02/19	Sun	04:41 AM	5.9		180		L
2017/02/19	Sun	09:44 AM	7.4		226		H
2017/02/19	Sun	05:48 PM	1.6		49		L
2017/02/20	Mon	02:11 AM	6.7		204		H
2017/02/20	Mon	06:09 AM	6.4		195		L
2017/02/20	Mon	10:29 AM	7.2		219		H
2017/02/20	Mon	06:42 PM	1.2		37		L
2017/02/21	Tue	02:58 AM	7.2		219		H
2017/02/21	Tue	07:34 AM	6.5		198		L
2017/02/21	Tue	11:22 AM	7.1		216		H
2017/02/21	Tue	07:31 PM	0.8		24		L
2017/02/22	Wed	03:33 AM	7.6		232		H
2017/02/22	Wed	08:33 AM	6.4		195		L
2017/02/22	Wed	12:20 PM	7.1		216		H
2017/02/22	Wed	08:15 PM	0.4		12		L
2017/02/23	Thu	04:01 AM	7.8		238		H
2017/02/23	Thu	09:11 AM	6.2		189		L
2017/02/23	Thu	01:17 PM	7.2		219		H
2017/02/23	Thu	08:56 PM	0.1		3		L
2017/02/24	Fri	04:24 AM	8.0		244		H
2017/02/24	Fri	09:40 AM	5.8		177		L
2017/02/24	Fri	02:11 PM	7.3		223		H
2017/02/24	Fri	09:34 PM	-0.2		-6		L
2017/02/25	Sat	04:45 AM	8.1		247		H
2017/02/25	Sat	10:11 AM	5.3		162		L
2017/02/25	Sat	03:02 PM	7.4		226		H
2017/02/25	Sat	10:12 PM	-0.2		-6		L
2017/02/26	Sun	05:08 AM	8.2		250		H
2017/02/26	Sun	10:45 AM	4.7		143		L
2017/02/26	Sun	03:53 PM	7.5		229		H
2017/02/26	Sun	10:50 PM	-0.1		-3		L
2017/02/27	Mon	05:33 AM	8.3		253		H
2017/02/27	Mon	11:23 AM	3.9		119		L
2017/02/27	Mon	04:45 PM	7.4		226		H
2017/02/27	Mon	11:29 PM	0.4		12		L
2017/02/28	Tue	06:01 AM	8.4		256		H
2017/02/28	Tue	12:05 PM	3.1		94		L
2017/02/28	Tue	05:41 PM	7.3		223		H
2017/03/01	Wed	12:10 AM	1.1		34		L
2017/03/01	Wed	06:32 AM	8.5		259		H
2017/03/01	Wed	12:51 PM	2.3		70		L
2017/03/01	Wed	06:40 PM	7.1		216		H
2017/03/02	Thu	12:52 AM	2.0		61		L
2017/03/02	Thu	07:04 AM	8.5		259		H
2017/03/02	Thu	01:41 PM	1.6		49		L
2017/03/02	Thu	07:45 PM	6.8		207		H
2017/03/03	Fri	01:38 AM	3.1		94		L
2017/03/03	Fri	07:39 AM	8.4		256		H
2017/03/03	Fri	02:34 PM	1.0		30		L
2017/03/03	Fri	09:00 PM	6.6		201		H
2017/03/04	Sat	02:29 AM	4.2		128		L
2017/03/04	Sat	08:17 AM	8.2		250		H
2017/03/04	Sat	03:33 PM	0.6		18		L
2017/03/04	Sat	10:33 PM	6.6		201		H
2017/03/05	Sun	03:32 AM	5.2		158		L
2017/03/05	Sun	09:00 AM	8.0		244		H
2017/03/05	Sun	04:36 PM	0.3		9		L
2017/03/06	Mon	12:19 AM	6.9		210		H
2017/03/06	Mon	04:50 AM	5.9		180		L
2017/03/06	Mon	09:52 AM	7.7		235		H
2017/03/06	Mon	05:42 PM	0.0		0		L
2017/03/07	Tue	01:38 AM	7.4		226		H
2017/03/07	Tue	06:19 AM	6.2		189		L
2017/03/07	Tue	10:56 AM	7.4		226		H
2017/03/07	Tue	06:47 PM	-0.1		-3		L
2017/03/08	Wed	02:33 AM	7.9		241		H
2017/03/08	Wed	07:42 AM	6.0		183		L
2017/03/08	Wed	12:10 PM	7.2		219		H
2017/03/08	Wed	07:47 PM	-0.2		-6		L
2017/03/09	Thu	03:17 AM	8.2		250		H
2017/03/09	Thu	08:44 AM	5.5		168		L
2017/03/09	Thu	01:23 PM	7.2		219		H
2017/03/09	Thu	08:40 PM	-0.1		-3		L
2017/03/10	Fri	03:54 AM	8.3		253		H
2017/03/10	Fri	09:31 AM	4.9		149		L
2017/03/10	Fri	02:29 PM	7.2		219		H
2017/03/10	Fri	09:26 PM	0.1		3		L
2017/03/11	Sat	04:26 AM	8.4		256		H
2017/03/11	Sat	10:11 AM	4.2		128		L
2017/03/11	Sat	03:26 PM	7.3		223		H
2017/03/11	Sat	10:09 PM	0.5		15		L
2017/03/12	Sun	05:55 AM	8.3		253		H
2017/03/12	Sun	11:48 AM	3.6		110		L
2017/03/12	Sun	05:19 PM	7.3		223		H
2017/03/12	Sun	11:48 PM	1.1		34		L
2017/03/13	Mon	06:21 AM	8.2		250		H
2017/03/13	Mon	12:25 PM	2.9		88		L
2017/03/13	Mon	06:08 PM	7.2		219		H
2017/03/14	Tue	12:27 AM	1.8		55		L
2017/03/14	Tue	06:45 AM	8.1		247		H
2017/03/14	Tue	01:03 PM	2.4		73		L
2017/03/14	Tue	06:57 PM	7.1		216		H
2017/03/15	Wed	01:07 AM	2.6		79		L
2017/03/15	Wed	07:09 AM	8.0		244		H
2017/03/15	Wed	01:41 PM	2.0		61		L
2017/03/15	Wed	07:48 PM	7.0		213		H
2017/03/16	Thu	01:48 AM	3.4		104		L
2017/03/16	Thu	07:35 AM	7.8		238		H
2017/03/16	Thu	02:22 PM	1.7		52		L
2017/03/16	Thu	08:41 PM	6.8		207		H
2017/03/17	Fri	02:31 AM	4.2		128		L
2017/03/17	Fri	08:03 AM	7.6		232		H
2017/03/17	Fri	03:04 PM	1.5		46		L
2017/03/17	Fri	09:41 PM	6.7		204		H
2017/03/18	Sat	03:20 AM	5.0		152		L
2017/03/18	Sat	08:34 AM	7.3		223		H
2017/03/18	Sat	03:51 PM	1.4		43		L
2017/03/18	Sat	10:57 PM	6.6		201		H
2017/03/19	Sun	04:20 AM	5.6		171		L
2017/03/19	Sun	09:09 AM	7.0		213		H
2017/03/19	Sun	04:42 PM	1.4		43		L
2017/03/20	Mon	12:43 AM	6.7		204		H
2017/03/20	Mon	05:40 AM	6.1		186		L
2017/03/20	Mon	09:50 AM	6.7		204		H
2017/03/20	Mon	05:39 PM	1.4		43		L
2017/03/21	Tue	02:07 AM	7.0		213		H
2017/03/21	Tue	07:20 AM	6.2		189		L
2017/03/21	Tue	10:42 AM	6.5		198		H
2017/03/21	Tue	06:39 PM	1.3		40		L
2017/03/22	Wed	02:59 AM	7.2		219		H
2017/03/22	Wed	08:39 AM	6.0		183		L
2017/03/22	Wed	11:47 AM	6.3		192		H
2017/03/22	Wed	07:38 PM	1.2		37		L
2017/03/23	Thu	03:33 AM	7.4		226		H
2017/03/23	Thu	09:19 AM	5.7		174		L
2017/03/23	Thu	12:58 PM	6.3		192		H
2017/03/23	Thu	08:31 PM	1.0		30		L
2017/03/24	Fri	03:59 AM	7.6		232		H
2017/03/24	Fri	09:44 AM	5.2		158		L
2017/03/24	Fri	02:06 PM	6.5		198		H
2017/03/24	Fri	09:18 PM	0.8		24		L
2017/03/25	Sat	04:21 AM	7.7		235		H
2017/03/25	Sat	10:10 AM	4.5		137		L
2017/03/25	Sat	03:08 PM	6.8		207		H
2017/03/25	Sat	10:01 PM	0.8		24		L
2017/03/26	Sun	04:44 AM	7.8		238		H
2017/03/26	Sun	10:41 AM	3.7		113		L
2017/03/26	Sun	04:05 PM	7.1		216		H
2017/03/26	Sun	10:42 PM	1.0		30		L
2017/03/27	Mon	05:09 AM	8.0		244		H
2017/03/27	Mon	11:15 AM	2.7		82		L
2017/03/27	Mon	05:00 PM	7.4		226		H
2017/03/27	Mon	11:24 PM	1.4		43		L
2017/03/28	Tue	05:36 AM	8.1		247		H
2017/03/28	Tue	11:54 AM	1.7		52		L
2017/03/28	Tue	05:55 PM	7.6		232		H
2017/03/29	Wed	12:06 AM	2.0		61		L
2017/03/29	Wed	06:06 AM	8.2		250		H
2017/03/29	Wed	12:36 PM	0.8		24		L
2017/03/29	Wed	06:53 PM	7.7		235		H
2017/03/30	Thu	12:50 AM	2.8		85		L
2017/03/30	Thu	06:39 AM	8.2		250		H
2017/03/30	Thu	01:21 PM	0.1		3		L
2017/03/30	Thu	07:53 PM	7.7		235		H
2017/03/31	Fri	01:37 AM	3.7		113		L
2017/03/31	Fri	07:14 AM	8.2		250		H
2017/03/31	Fri	02:09 PM	-0.4		-12		L
2017/03/31	Fri	08:57 PM	7.6		232		H
2017/04/01	Sat	02:29 AM	4.5		137		L
2017/04/01	Sat	07:53 AM	8.0		244		H
2017/04/01	Sat	03:02 PM	-0.6		-18		L
2017/04/01	Sat	10:09 PM	7.5		229		H
2017/04/02	Sun	03:30 AM	5.3		162		L
2017/04/02	Sun	08:36 AM	7.6		232		H
2017/04/02	Sun	03:59 PM	-0.5		-15		L
2017/04/02	Sun	11:30 PM	7.5		229		H
2017/04/03	Mon	04:45 AM	5.8		177		L
2017/04/03	Mon	09:27 AM	7.2		219		H
2017/04/03	Mon	05:02 PM	-0.2		-6		L
2017/04/04	Tue	12:52 AM	7.7		235		H
2017/04/04	Tue	06:21 AM	5.9		180		L
2017/04/04	Tue	10:31 AM	6.7		204		H
2017/04/04	Tue	06:09 PM	0.2		6		L
2017/04/05	Wed	01:59 AM	7.9		241		H
2017/04/05	Wed	08:00 AM	5.5		168		L
2017/04/05	Wed	11:51 AM	6.3		192		H
2017/04/05	Wed	07:18 PM	0.5		15		L
2017/04/06	Thu	02:51 AM	8.0		244		H
2017/04/06	Thu	09:07 AM	4.8		146		L
2017/04/06	Thu	01:22 PM	6.2		189		H
2017/04/06	Thu	08:21 PM	0.9		27		L
2017/04/07	Fri	03:33 AM	8.1		247		H
2017/04/07	Fri	09:52 AM	4.0		122		L
2017/04/07	Fri	02:45 PM	6.4		195		H
2017/04/07	Fri	09:16 PM	1.3		40		L
2017/04/08	Sat	04:08 AM	8.1		247		H
2017/04/08	Sat	10:26 AM	3.3		101		L
2017/04/08	Sat	03:52 PM	6.6		201		H
2017/04/08	Sat	10:04 PM	1.8		55		L
2017/04/09	Sun	04:37 AM	8.0		244		H
2017/04/09	Sun	10:57 AM	2.6		79		L
2017/04/09	Sun	04:48 PM	6.9		210		H
2017/04/09	Sun	10:47 PM	2.4		73		L
2017/04/10	Mon	05:01 AM	7.9		241		H
2017/04/10	Mon	11:26 AM	1.9		58		L
2017/04/10	Mon	05:38 PM	7.1		216		H
2017/04/10	Mon	11:27 PM	3.0		91		L
2017/04/11	Tue	05:23 AM	7.8		238		H
2017/04/11	Tue	11:57 AM	1.3		40		L
2017/04/11	Tue	06:24 PM	7.3		223		H
2017/04/12	Wed	12:06 AM	3.6		110		L
2017/04/12	Wed	05:45 AM	7.6		232		H
2017/04/12	Wed	12:29 PM	0.8		24		L
2017/04/12	Wed	07:09 PM	7.4		226		H
2017/04/13	Thu	12:47 AM	4.2		128		L
2017/04/13	Thu	06:08 AM	7.5		229		H
2017/04/13	Thu	01:03 PM	0.5		15		L
2017/04/13	Thu	07:54 PM	7.5		229		H
2017/04/14	Fri	01:30 AM	4.8		146		L
2017/04/14	Fri	06:35 AM	7.3		223		H
2017/04/14	Fri	01:39 PM	0.3		9		L
2017/04/14	Fri	08:41 PM	7.5		229		H
2017/04/15	Sat	02:18 AM	5.3		162		L
2017/04/15	Sat	07:05 AM	7.1		216		H
2017/04/15	Sat	02:18 PM	0.3		9		L
2017/04/15	Sat	09:32 PM	7.4		226		H
2017/04/16	Sun	03:13 AM	5.7		174		L
2017/04/16	Sun	07:38 AM	6.8		207		H
2017/04/16	Sun	03:01 PM	0.4		12		L
2017/04/16	Sun	10:29 PM	7.4		226		H
2017/04/17	Mon	04:23 AM	6.0		183		L
2017/04/17	Mon	08:16 AM	6.4		195		H
2017/04/17	Mon	03:48 PM	0.6		18		L
2017/04/17	Mon	11:34 PM	7.4		226		H
2017/04/18	Tue	06:02 AM	6.0		183		L
2017/04/18	Tue	09:00 AM	6.1		186		H
2017/04/18	Tue	04:42 PM	0.9		27		L
2017/04/19	Wed	12:40 AM	7.4		226		H
2017/04/19	Wed	07:45 AM	5.7		174		L
2017/04/19	Wed	10:00 AM	5.8		177		H
2017/04/19	Wed	05:40 PM	1.1		34		L
2017/04/20	Thu	01:32 AM	7.4		226		H
2017/04/20	Thu	08:30 AM	5.3		162		L
2017/04/20	Thu	11:15 AM	5.5		168		H
2017/04/20	Thu	06:41 PM	1.3		40		L
2017/04/21	Fri	02:11 AM	7.5		229		H
2017/04/21	Fri	08:51 AM	4.7		143		L
2017/04/21	Fri	12:38 PM	5.5		168		H
2017/04/21	Fri	07:39 PM	1.5		46		L
2017/04/22	Sat	02:41 AM	7.6		232		H
2017/04/22	Sat	09:11 AM	3.9		119		L
2017/04/22	Sat	01:58 PM	5.8		177		H
2017/04/22	Sat	08:33 PM	1.7		52		L
2017/04/23	Sun	03:09 AM	7.7		235		H
2017/04/23	Sun	09:39 AM	2.9		88		L
2017/04/23	Sun	03:09 PM	6.3		192		H
2017/04/23	Sun	09:22 PM	2.0		61		L
2017/04/24	Mon	03:37 AM	7.9		241		H
2017/04/24	Mon	10:11 AM	1.8		55		L
2017/04/24	Mon	04:12 PM	6.8		207		H
2017/04/24	Mon	10:09 PM	2.5		76		L
2017/04/25	Tue	04:07 AM	8.0		244		H
2017/04/25	Tue	10:48 AM	0.6		18		L
2017/04/25	Tue	05:10 PM	7.3		223		H
2017/04/25	Tue	10:55 PM	3.1		94		L
2017/04/26	Wed	04:38 AM	8.1		247		H
2017/04/26	Wed	11:28 AM	-0.4		-12		L
2017/04/26	Wed	06:07 PM	7.8		238		H
2017/04/26	Wed	11:42 PM	3.7		113		L
2017/04/27	Thu	05:12 AM	8.2		250		H
2017/04/27	Thu	12:10 PM	-1.3		-40		L
2017/04/27	Thu	07:04 PM	8.1		247		H
2017/04/28	Fri	12:31 AM	4.4		134		L
2017/04/28	Fri	05:48 AM	8.1		247		H
2017/04/28	Fri	12:56 PM	-1.8		-55		L
2017/04/28	Fri	08:02 PM	8.3		253		H
2017/04/29	Sat	01:25 AM	5.1		155		L
2017/04/29	Sat	06:28 AM	7.9		241		H
2017/04/29	Sat	01:44 PM	-2.0		-61		L
2017/04/29	Sat	09:03 PM	8.4		256		H
2017/04/30	Sun	02:25 AM	5.5		168		L
2017/04/30	Sun	07:12 AM	7.6		232		H
2017/04/30	Sun	02:36 PM	-1.7		-52		L
2017/04/30	Sun	10:06 PM	8.3		253		H
2017/05/01	Mon	03:37 AM	5.8		177		L
2017/05/01	Mon	08:03 AM	7.0		213		H
2017/05/01	Mon	03:31 PM	-1.2		-37		L
2017/05/01	Mon	11:11 PM	8.3		253		H
2017/05/02	Tue	05:10 AM	5.7		174		L
2017/05/02	Tue	09:04 AM	6.4		195		H
2017/05/02	Tue	04:31 PM	-0.4		-12		L
2017/05/03	Wed	12:15 AM	8.2		250		H
2017/05/03	Wed	06:58 AM	5.1		155		L
2017/05/03	Wed	10:19 AM	5.8		177		H
2017/05/03	Wed	05:36 PM	0.4		12		L
2017/05/04	Thu	01:12 AM	8.2		250		H
2017/05/04	Thu	08:12 AM	4.3		131		L
2017/05/04	Thu	11:55 AM	5.4		165		H
2017/05/04	Thu	06:42 PM	1.3		40		L
2017/05/05	Fri	02:01 AM	8.2		250		H
2017/05/05	Fri	09:03 AM	3.5		107		L
2017/05/05	Fri	01:42 PM	5.4		165		H
2017/05/05	Fri	07:46 PM	2.1		64		L
2017/05/06	Sat	02:40 AM	8.1		247		H
2017/05/06	Sat	09:40 AM	2.6		79		L
2017/05/06	Sat	03:09 PM	5.8		177		H
2017/05/06	Sat	08:44 PM	2.8		85		L
2017/05/07	Sun	03:13 AM	7.9		241		H
2017/05/07	Sun	10:09 AM	1.8		55		L
2017/05/07	Sun	04:14 PM	6.3		192		H
2017/05/07	Sun	09:35 PM	3.4		104		L
2017/05/08	Mon	03:39 AM	7.8		238		H
2017/05/08	Mon	10:35 AM	1.1		34		L
2017/05/08	Mon	05:09 PM	6.8		207		H
2017/05/08	Mon	10:21 PM	4.1		125		L
2017/05/09	Tue	04:01 AM	7.7		235		H
2017/05/09	Tue	11:01 AM	0.5		15		L
2017/05/09	Tue	05:56 PM	7.2		219		H
2017/05/09	Tue	11:04 PM	4.6		140		L
2017/05/10	Wed	04:22 AM	7.5		229		H
2017/05/10	Wed	11:29 AM	0.0		0		L
2017/05/10	Wed	06:39 PM	7.5		229		H
2017/05/10	Wed	11:46 PM	5.1		155		L
2017/05/11	Thu	04:45 AM	7.4		226		H
2017/05/11	Thu	11:59 AM	-0.4		-12		L
2017/05/11	Thu	07:19 PM	7.7		235		H
